WorkKey,AttributeName,AttributeValue,datestamp
9575485b-087b-3b80-9100-8bc15df8ff4c,GEMA ID,1062073-001,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SUISA ID,002161 811 00,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SPA ID,273505,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SOCAN ID,12446111,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SIAE ID,91335045900,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SGAE ID,2.148.750,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SAYCO ID,3028189,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SAYCE ID,3028189,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SADAIC ID,712536,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SACVEN ID,4018266,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SACM ID,051680981,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SACEM ID,89 291 135 11,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,SABAM ID,253979300,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,PRS tune code,6875293A,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,JASRAC ID,0S5-7788-7,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,GEMA ID,2435452-001,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,ECAD ID,60102,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,COTT ID,652656,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,COMPASS ID,9224465,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,BUMA/STEMRA ID,W-000713634,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,BMI ID,1401591,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,APDAYC ID,10894405,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,APA ID,5777230,2021-09-02 15:32:19.486365
59124ddb-eabb-4149-a9fa-e8afead61fc1,AKM ID,162838501,2021-09-02 15:32:19.486365
7975de9f-455b-4727-8f93-2f35230ed56a,SABAM ID,A0B5L0200,2021-09-02 15:32:19.486365
7975de9f-455b-4727-8f93-2f35230ed56a,PRS tune code,323782GT,2021-09-02 15:32:19.486365
7975de9f-455b-4727-8f93-2f35230ed56a,BUMA/STEMRA ID,W-016517881,2021-09-02 15:32:19.486365
7975de9f-455b-4727-8f93-2f35230ed56a,CCLI ID,28380,2021-09-02 15:32:19.486365
7975de9f-455b-4727-8f93-2f35230ed56a,BMI ID,27874415,2021-09-02 15:32:19.486365
c20f15d0-9b17-3f44-9f51-aa1e15c2504c,JASRAC ID,0W0-2910-8,2021-09-02 15:32:19.486365
c20f15d0-9b17-3f44-9f51-aa1e15c2504c,BMI ID,1652813,2021-09-02 15:32:19.486365
57034a62-db4a-4688-b846-4c5e52dd1aa6,GEMA ID,22156809-001,2021-09-02 15:32:19.486365
57034a62-db4a-4688-b846-4c5e52dd1aa6,ASCAP ID,896648823,2021-09-02 15:32:19.486365
8558d07e-c3c5-3bfd-88ef-cbe29003eab1,BMI ID,1128845,2021-09-02 15:32:19.486365
e7f38c08-958a-498a-9cbd-6f2f8de4d87f,BMI ID,5322217,2021-09-02 15:32:19.486365
e7f38c08-958a-498a-9cbd-6f2f8de4d87f,SOCAN ID,27002778,2021-09-02 15:32:19.486365
bebc5bce-a1dd-4d1b-b375-00b7de502318,GEMA ID,14019377-001,2021-09-02 15:32:19.486365
10c7a53f-63e3-48b0-aa72-ef1ad0fb4582,JASRAC ID,0J0-6323-5,2021-09-02 15:32:19.486365
10c7a53f-63e3-48b0-aa72-ef1ad0fb4582,ASCAP ID,400076388,2021-09-02 15:32:19.486365
e11abab7-a3cc-406f-b8b8-3527cb37416b,BMI ID,293787,2021-09-02 15:32:19.486365
e11abab7-a3cc-406f-b8b8-3527cb37416b,JASRAC ID,0D2-7359-1,2021-09-02 15:32:19.486365
e11abab7-a3cc-406f-b8b8-3527cb37416b,SOCAN ID,12097946,2021-09-02 15:32:19.486365
1e8d4f22-c352-4ee8-a5b0-7764db9d24d7,BMI ID,1654810,2021-09-02 15:32:19.486365
1e8d4f22-c352-4ee8-a5b0-7764db9d24d7,ASCAP ID,530119694,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SUISA ID,000009 577 01,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SPA ID,141401,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SOCAN ID,10503334,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SIAE ID,63200087900,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SGAE ID,6.604,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SAYCO ID,819854,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SAYCE ID,819854,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SADAIC ID,193034,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SACVEN ID,2106041,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SACM ID,049688426,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SACEM ID,66 181 260 11,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,SABAM ID,000256300,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,PRS tune code,02733X,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,GEMA ID,396188-001,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,ECAD ID,2666358,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,COMPASS ID,2272615,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,BUMA/STEMRA ID,W-000080282,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,APDAYC ID,2297151,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,APA ID,5243084,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,AKM ID,896401,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,AGADU ID,4537794,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,ASCAP ID,440005772,2021-09-02 15:32:19.486365
7d58c995-4c13-3e6f-a57d-6a617688d4e1,APRA ID,GW00203137,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,GEMA ID,953669-001,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,APRA ID,GW00577031,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,JASRAC ID,0L0-1160-7,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,AACIMH ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,ACAM ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,AEI ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,APDAYC ID,2252503,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,ARTISJUS ID,4000502201,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,ASCAP ID,420021596,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,BUMA/STEMRA ID,W-000064913,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,COMPASS ID,8570195,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,ECAD ID,18012574,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,LatinNet ID,1102,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,NICAUTOR ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,PRS tune code,17277BN,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SABAM ID,021276400,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SACEM ID,64 998 800 11,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SACIM ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SACM ID,095669224,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SADAIC ID,1829549,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SAYCE ID,624737,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SAYCO ID,624737,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SGACEDOM ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SIAE ID,73201683800,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SOBODAYCOM ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SOCAN ID,204296850,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SPA ID,12988,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SPAC ID,4042297,2021-09-02 15:32:19.486365
b64ce599-84ef-38b7-b909-770a15ae224d,SUISA ID,000101 984 21,2021-09-02 15:32:19.486365
d54ea08d-43e9-4992-b43e-39b9fee037c9,APRA ID,GW34067026,2021-09-02 15:32:19.486365
d54ea08d-43e9-4992-b43e-39b9fee037c9,ASCAP ID,493320279,2021-09-02 15:32:19.486365
d54ea08d-43e9-4992-b43e-39b9fee037c9,JASRAC ID,0U4-6309-9,2021-09-02 15:32:19.486365
8b9f1f93-8abc-4762-a825-e35e4d156cbe,JASRAC ID,1C9-4655-2,2021-09-02 15:32:19.486365
8b9f1f93-8abc-4762-a825-e35e4d156cbe,SOCAN ID,72843225,2021-09-02 15:32:19.486365
8b9f1f93-8abc-4762-a825-e35e4d156cbe,BMI ID,13177325,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,CASH ID,C-1055138451,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,ASCAP ID,362330854,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,SADAIC ID,919379061,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,SGAE ID,9.854.646,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,SIAE ID,09864314500,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,SOCAN ID,46701577,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,COMPASS ID,1982896,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,APRA ID,GW34746654,2021-09-02 15:32:19.486365
9d4558da-208a-3a35-a685-2892c6b7ddc3,JASRAC ID,064-3434-7,2021-09-02 15:32:19.486365
6438024d-1794-4f8b-8825-f9d19544756b,ASCAP ID,500293918,2021-09-02 15:32:19.486365
6438024d-1794-4f8b-8825-f9d19544756b,GEMA ID,1444418-001,2021-09-02 15:32:19.486365
45ffb70c-197b-3a8d-9022-af0433a63379,ASCAP ID,460185782,2021-09-02 15:32:19.486365
3489acd1-914a-40d4-986e-30a189703a37,GEMA ID,422203-001,2021-09-02 15:32:19.486365
3489acd1-914a-40d4-986e-30a189703a37,BMI ID,963254,2021-09-02 15:32:19.486365
3489acd1-914a-40d4-986e-30a189703a37,ASCAP ID,430178819,2021-09-02 15:32:19.486365
3489acd1-914a-40d4-986e-30a189703a37,APRA ID,GW01882340,2021-09-02 15:32:19.486365
3489acd1-914a-40d4-986e-30a189703a37,JASRAC ID,0M0-0905-3,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SUISA ID,004993 596 80,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SPA ID,2914156,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SOCAN ID,79954451,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SGAE ID,13.251.164,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SAYCO ID,10899111,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SAYCE ID,10899111,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SADAIC ID,1232598,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SACEM ID,27 517 529 11,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,SABAM ID,461597550,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,PRS tune code,132286DR,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,JASRAC ID,1G0-0895-6,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,GEMA ID,13963237-001,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,ECAD ID,8286601,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,ASCAP ID,885951478,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,APRA ID,GW44901880,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,APDAYC ID,9308422,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,APA ID,5116641,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,AMRA ID,AWK218689,2021-09-02 15:32:19.486365
02688b99-8eb4-48b1-8a2e-98b4dbc89123,BMI ID,16257534,2021-09-02 15:32:19.486365
d4d94c5a-9435-48e3-a60b-d690399c413c,GEMA ID,5927158-001,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,SPA ID,1569211,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,SIAE ID,4817100900,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,SGAE ID,5.848.480,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,SAYCO ID,12131844,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,SACEM ID,21 518 003 11,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,SABAM ID,001688050,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,PRS tune code,4747350Z,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,BUMA/STEMRA ID,W-003859090,2021-09-02 15:32:19.486365
979999d4-1fbe-470a-9b37-1d37f9f0333f,APDAYC ID,9763038,2021-09-02 15:32:19.486365
28aeaa14-8056-42ab-8e70-600cda4315f5,GEMA ID,412530,2021-09-02 15:32:19.486365
28aeaa14-8056-42ab-8e70-600cda4315f5,ASCAP ID,530184159,2021-09-02 15:32:19.486365
28aeaa14-8056-42ab-8e70-600cda4315f5,BMI ID,1634699,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SUISA ID,000512 597 90,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SPAC ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SOCAN ID,12547457,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SOBODAYCOM ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SIAE ID,78101706600,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SGAE ID,9.464.306,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SGACEDOM ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SAYCO ID,1565421,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SAYCE ID,1565421,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SADAIC ID,258132,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SACVEN ID,2054094,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SACM ID,018778452,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SACIM ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SACEM ID,78 107 370 11,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,SABAM ID,015813000,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,PRS tune code,4409KN,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,NICAUTOR ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,GEMA ID,1386416-001,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,ECAD ID,881588,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,COMPASS ID,1972442,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,BUMA/STEMRA ID,W-000002491,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,APRA ID,GW01938028,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,APDAYC ID,2412297,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,APA ID,5771437,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,AKM ID,47673901,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,AGADU ID,6216133,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,AEI ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,ACDAM ID,293166,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,ACAM ID,5014241,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,AACIMH ID,2170197,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,JASRAC ID,0Y0-5567-0,2021-09-02 15:32:19.486365
9624a83e-c522-30b8-94b4-b081ef0ed7fb,BMI ID,1732548,2021-09-02 15:32:19.486365
eac08bef-136c-43c8-af22-534150ac556f,BMI ID,1284363,2021-09-02 15:32:19.486365
eac08bef-136c-43c8-af22-534150ac556f,JASRAC ID,0S3-4309-6,2021-09-02 15:32:19.486365
b1409fa2-e2b7-3288-a2ad-9225433f274d,GEMA ID,968648-001,2021-09-02 15:32:19.486365
89c89b10-dcf2-4f93-ba91-d30bdd464b0b,BMI ID,816441,2021-09-02 15:32:19.486365
e431702f-c7f9-4053-ad3a-68c5de2db00e,GEMA ID,9934354-001,2021-09-02 15:32:19.486365
4ef38980-9494-40cd-a57a-b42dff7b8105,GEMA ID,13576951,2021-09-02 15:32:19.486365
161c87b1-1f5a-4c9e-abea-9439630cdacd,BMI ID,19035949,2021-09-02 15:32:19.486365
4e2f3e23-3536-3eb8-a92b-06ced1b78f7d,ASCAP ID,330346853,2021-09-02 15:32:19.486365
4e2f3e23-3536-3eb8-a92b-06ced1b78f7d,JASRAC ID,0C2-8531-6,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SUISA ID,000179 543 70,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SPA ID,5715,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SOCAN ID,12237361,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SIAE ID,75101249900,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SGAE ID,2.637.008,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SAYCO ID,1346072,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SAYCE ID,1346072,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SADAIC ID,218297,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SACM ID,017137700,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SACEM ID,64 345 707 11,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,SABAM ID,005872000,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,PRS tune code,33598Y,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,GEMA ID,528224-001,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,ECAD ID,494594,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,COMPASS ID,3628636,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,ASCAP ID,390237948,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,APRA ID,GW01078501,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,APDAYC ID,9529015,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,APA ID,5243743,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,AKM ID,17002401,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,AGADU ID,6281668,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,ACAM ID,5030194,2021-09-02 15:32:19.486365
ae75de5e-7996-3619-9391-5a1be32c3e6d,JASRAC ID,0I0-3564-8,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SUISA ID,005924 040 55,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SPAC ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SPA ID,6299972,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SOBODAYCOM ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SGACEDOM ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SAYCE ID,11512220,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,SACIM ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,PRS tune code,284508EQ,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,NICAUTOR ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,LatinNet ID,978,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,KODA ID,37083929,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,BUMA/STEMRA ID,W-014210334,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,BMI ID,28623554,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,ASCAP ID,895643569,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,APDAYC ID,9870834,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,AEI ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,ACAM ID,5107921,2021-09-02 15:32:19.486365
93e011d9-5488-41ab-8582-a911797fe9de,AACIMH ID,5107921,2021-09-02 15:32:19.486365
c3e4de6a-233e-4d67-9f77-c8795d7231dc,ASCAP ID,360129988,2021-09-02 15:32:19.486365
c3e4de6a-233e-4d67-9f77-c8795d7231dc,JASRAC ID,0F0-8465-6,2021-09-02 15:32:19.486365
54dc9f1f-046d-3014-9074-66534414b10f,BMI ID,1709892,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SUISA ID,004991 867 85,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SPA ID,2914159,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SOCAN ID,79954450,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SGAE ID,13.250.242,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SAYCO ID,10899220,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SAYCE ID,10899220,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SADAIC ID,1232294,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SACEM ID,27 517 384 11,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,SABAM ID,125497300,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,PRS tune code,132284HR,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,GEMA ID,13963146-001,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,ECAD ID,8286149,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,COMPASS ID,7883338,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,CASH ID,C-1248526106,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,ASCAP ID,885951482,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,APRA ID,GW44901823,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,APDAYC ID,9307468,2021-09-02 15:32:19.486365
c0710309-f1fb-43bb-b91f-5279d1edc70e,APA ID,5103098,2021-09-02 15:32:19.486365
